=== player 1: 1 | player 2: 0 | Draws: 0 ===
=== player 1: 4227 | player 2: 254 | Draws: 0 ===
=== player 1: 4228 | player 2: 254 | Draws: 0 ===
=== player 1: 4229 | player 2: 254 | Draws: 0 ===
=== player 1: 4230 | player 2: 254 | Draws: 0 ===
=== player 1: 4231 | player 2: 254 | Draws: 0 ===
=== player 1: 4232 | player 2: 254 | Draws: 0 ===
=== player 1: 4233 | player 2: 254 | Draws: 0 ===
=== player 1: 4234 | player 2: 254 | Draws: 0 ===
=== player 1: 4235 | player 2: 254 | Draws: 0 ===
=== player 1: 4236 | player 2: 254 | Draws: 0 ===
=== player 1: 4237 | player 2: 254 | Draws: 0 ===
=== player 1: 4238 | player 2: 254 | Draws: 0 ===
=== player 1: 4239 | player 2: 254 | Draws: 0 ===
=== player 1: 4239 | player 2: 255 | Draws: 0 ===
=== player 1: 4240 | player 2: 255 | Draws: 0 ===
=== player 1: 4240 | player 2: 256 | Draws: 0 ===
=== player 1: 4241 | player 2: 256 | Draws: 0 ===
=== player 1: 4242 | player 2: 256 | Draws: 0 ===
=== player 1: 4243 | player 2: 256 | Draws: 0 ===
=== player 1: 4244 | player 2: 256 | Draws: 0 ===
=== player 1: 4245 | player 2: 256 | Draws: 0 ===
=== player 1: 4246 | player 2: 256 | Draws: 0 ===
=== player 1: 4247 | player 2: 256 | Draws: 0 ===
=== player 1: 4248 | player 2: 256 | Draws: 0 ===
=== player 1: 4249 | player 2: 256 | Draws: 0 ===
=== player 1: 4249 | player 2: 257 | Draws: 0 ===
=== player 1: 4250 | player 2: 257 | Draws: 0 ===
=== player 1: 4251 | player 2: 257 | Draws: 0 ===
=== player 1: 4252 | player 2: 257 | Draws: 0 ===
=== player 1: 4253 | player 2: 257 | Draws: 0 ===
=== player 1: 4254 | player 2: 257 | Draws: 0 ===
=== player 1: 4255 | player 2: 257 | Draws: 0 ===
=== player 1: 4256 | player 2: 257 | Draws: 0 ===
=== player 1: 4257 | player 2: 257 | Draws: 0 ===
=== player 1: 4258 | player 2: 257 | Draws: 0 ===
=== player 1: 4259 | player 2: 257 | Draws: 0 ===
=== player 1: 4260 | player 2: 257 | Draws: 0 ===
=== player 1: 4261 | player 2: 257 | Draws: 0 ===
=== player 1: 4262 | player 2: 257 | Draws: 0 ===
=== player 1: 4263 | player 2: 257 | Draws: 0 ===
=== player 1: 4264 | player 2: 257 | Draws: 0 ===
=== player 1: 4265 | player 2: 257 | Draws: 0 ===
=== player 1: 4265 | player 2: 258 | Draws: 0 ===
=== player 1: 4266 | player 2: 258 | Draws: 0 ===
=== player 1: 4267 | player 2: 258 | Draws: 0 ===
=== player 1: 4268 | player 2: 258 | Draws: 0 ===
=== player 1: 4269 | player 2: 258 | Draws: 0 ===
=== player 1: 4270 | player 2: 258 | Draws: 0 ===
=== player 1: 4271 | player 2: 258 | Draws: 0 ===
=== player 1: 4272 | player 2: 258 | Draws: 0 ===
=== player 1: 4273 | player 2: 258 | Draws: 0 ===
=== player 1: 4274 | player 2: 258 | Draws: 0 ===
=== player 1: 4275 | player 2: 258 | Draws: 0 ===
=== player 1: 4276 | player 2: 258 | Draws: 0 ===
=== player 1: 4277 | player 2: 258 | Draws: 0 ===
=== player 1: 4278 | player 2: 258 | Draws: 0 ===
=== player 1: 4279 | player 2: 258 | Draws: 0 ===
=== player 1: 4280 | player 2: 258 | Draws: 0 ===
=== player 1: 4281 | player 2: 258 | Draws: 0 ===
=== player 1: 4282 | player 2: 258 | Draws: 0 ===
=== player 1: 4283 | player 2: 258 | Draws: 0 ===
=== player 1: 4284 | player 2: 258 | Draws: 0 ===
=== player 1: 4285 | player 2: 258 | Draws: 0 ===
=== player 1: 4286 | player 2: 258 | Draws: 0 ===
=== player 1: 4287 | player 2: 258 | Draws: 0 ===
=== player 1: 4288 | player 2: 258 | Draws: 0 ===
=== player 1: 4289 | player 2: 258 | Draws: 0 ===
=== player 1: 4290 | player 2: 258 | Draws: 0 ===
=== player 1: 4291 | player 2: 258 | Draws: 0 ===
=== player 1: 4292 | player 2: 258 | Draws: 0 ===
=== player 1: 4293 | player 2: 258 | Draws: 0 ===
=== player 1: 4293 | player 2: 259 | Draws: 0 ===
=== player 1: 4294 | player 2: 259 | Draws: 0 ===
=== player 1: 4295 | player 2: 259 | Draws: 0 ===
=== player 1: 4296 | player 2: 259 | Draws: 0 ===
=== player 1: 4297 | player 2: 259 | Draws: 0 ===
=== player 1: 4298 | player 2: 259 | Draws: 0 ===
=== player 1: 4299 | player 2: 259 | Draws: 0 ===
=== player 1: 4300 | player 2: 259 | Draws: 0 ===
=== player 1: 4301 | player 2: 259 | Draws: 0 ===
=== player 1: 4302 | player 2: 259 | Draws: 0 ===
=== player 1: 4303 | player 2: 259 | Draws: 0 ===
=== player 1: 4304 | player 2: 259 | Draws: 0 ===
=== player 1: 4305 | player 2: 259 | Draws: 0 ===
=== player 1: 4306 | player 2: 259 | Draws: 0 ===
=== player 1: 4306 | player 2: 260 | Draws: 0 ===
=== player 1: 4307 | player 2: 260 | Draws: 0 ===
=== player 1: 4308 | player 2: 260 | Draws: 0 ===
=== player 1: 4309 | player 2: 260 | Draws: 0 ===
=== player 1: 4310 | player 2: 260 | Draws: 0 ===
=== player 1: 4311 | player 2: 260 | Draws: 0 ===
=== player 1: 4311 | player 2: 261 | Draws: 0 ===
=== player 1: 4312 | player 2: 261 | Draws: 0 ===
=== player 1: 4313 | player 2: 261 | Draws: 0 ===
=== player 1: 4314 | player 2: 261 | Draws: 0 ===
=== player 1: 4315 | player 2: 261 | Draws: 0 ===
=== player 1: 4316 | player 2: 261 | Draws: 0 ===
=== player 1: 4317 | player 2: 261 | Draws: 0 ===
=== player 1: 4318 | player 2: 261 | Draws: 0 ===
=== player 1: 4319 | player 2: 261 | Draws: 0 ===
=== player 1: 4320 | player 2: 261 | Draws: 0 ===
=== player 1: 4321 | player 2: 261 | Draws: 0 ===
=== player 1: 4322 | player 2: 261 | Draws: 0 ===
=== player 1: 4323 | player 2: 261 | Draws: 0 ===
=== player 1: 4324 | player 2: 261 | Draws: 0 ===
=== player 1: 4325 | player 2: 261 | Draws: 0 ===
=== player 1: 4326 | player 2: 261 | Draws: 0 ===
=== player 1: 4326 | player 2: 262 | Draws: 0 ===
=== player 1: 4327 | player 2: 262 | Draws: 0 ===
=== player 1: 4328 | player 2: 262 | Draws: 0 ===
=== player 1: 4329 | player 2: 262 | Draws: 0 ===
=== player 1: 4330 | player 2: 262 | Draws: 0 ===
=== player 1: 4331 | player 2: 262 | Draws: 0 ===
=== player 1: 4332 | player 2: 262 | Draws: 0 ===
=== player 1: 4333 | player 2: 262 | Draws: 0 ===
=== player 1: 4334 | player 2: 262 | Draws: 0 ===
=== player 1: 4335 | player 2: 262 | Draws: 0 ===
=== player 1: 4335 | player 2: 263 | Draws: 0 ===
=== player 1: 4336 | player 2: 263 | Draws: 0 ===
=== player 1: 4337 | player 2: 263 | Draws: 0 ===
=== player 1: 4338 | player 2: 263 | Draws: 0 ===
=== player 1: 4339 | player 2: 263 | Draws: 0 ===
=== player 1: 4340 | player 2: 263 | Draws: 0 ===
=== player 1: 4341 | player 2: 263 | Draws: 0 ===
=== player 1: 4342 | player 2: 263 | Draws: 0 ===
=== player 1: 4343 | player 2: 263 | Draws: 0 ===
=== player 1: 4344 | player 2: 263 | Draws: 0 ===
=== player 1: 4345 | player 2: 263 | Draws: 0 ===
=== player 1: 4346 | player 2: 263 | Draws: 0 ===
=== player 1: 4347 | player 2: 263 | Draws: 0 ===
=== player 1: 4348 | player 2: 263 | Draws: 0 ===
=== player 1: 4349 | player 2: 263 | Draws: 0 ===
=== player 1: 4350 | player 2: 263 | Draws: 0 ===
=== player 1: 4351 | player 2: 263 | Draws: 0 ===
=== player 1: 4352 | player 2: 263 | Draws: 0 ===
=== player 1: 4353 | player 2: 263 | Draws: 0 ===
=== player 1: 4354 | player 2: 263 | Draws: 0 ===
=== player 1: 4355 | player 2: 263 | Draws: 0 ===
=== player 1: 4356 | player 2: 263 | Draws: 0 ===
=== player 1: 4357 | player 2: 263 | Draws: 0 ===
=== player 1: 4357 | player 2: 264 | Draws: 0 ===
=== player 1: 4358 | player 2: 264 | Draws: 0 ===
=== player 1: 4359 | player 2: 264 | Draws: 0 ===
=== player 1: 4360 | player 2: 264 | Draws: 0 ===
=== player 1: 4361 | player 2: 264 | Draws: 0 ===
=== player 1: 4362 | player 2: 264 | Draws: 0 ===
=== player 1: 4363 | player 2: 264 | Draws: 0 ===
=== player 1: 4364 | player 2: 264 | Draws: 0 ===
=== player 1: 4365 | player 2: 264 | Draws: 0 ===
=== player 1: 4366 | player 2: 264 | Draws: 0 ===
=== player 1: 4367 | player 2: 264 | Draws: 0 ===
=== player 1: 4368 | player 2: 264 | Draws: 0 ===
=== player 1: 4369 | player 2: 264 | Draws: 0 ===
=== player 1: 4370 | player 2: 264 | Draws: 0 ===
=== player 1: 4371 | player 2: 264 | Draws: 0 ===
=== player 1: 4372 | player 2: 264 | Draws: 0 ===
=== player 1: 4373 | player 2: 264 | Draws: 0 ===
=== player 1: 4374 | player 2: 264 | Draws: 0 ===
=== player 1: 4375 | player 2: 264 | Draws: 0 ===
=== player 1: 4376 | player 2: 264 | Draws: 0 ===
=== player 1: 4377 | player 2: 264 | Draws: 0 ===
=== player 1: 4378 | player 2: 264 | Draws: 0 ===
=== player 1: 4379 | player 2: 264 | Draws: 0 ===
=== player 1: 4380 | player 2: 264 | Draws: 0 ===
=== player 1: 4381 | player 2: 264 | Draws: 0 ===
=== player 1: 4382 | player 2: 264 | Draws: 0 ===
=== player 1: 4383 | player 2: 264 | Draws: 0 ===
=== player 1: 4384 | player 2: 264 | Draws: 0 ===
=== player 1: 4385 | player 2: 264 | Draws: 0 ===
=== player 1: 4386 | player 2: 264 | Draws: 0 ===
=== player 1: 4387 | player 2: 264 | Draws: 0 ===
=== player 1: 4388 | player 2: 264 | Draws: 0 ===
=== player 1: 4389 | player 2: 264 | Draws: 0 ===
=== player 1: 4390 | player 2: 264 | Draws: 0 ===
=== player 1: 4391 | player 2: 264 | Draws: 0 ===
=== player 1: 4392 | player 2: 264 | Draws: 0 ===
=== player 1: 4393 | player 2: 264 | Draws: 0 ===
=== player 1: 4394 | player 2: 264 | Draws: 0 ===
=== player 1: 4395 | player 2: 264 | Draws: 0 ===
=== player 1: 4396 | player 2: 264 | Draws: 0 ===
=== player 1: 4396 | player 2: 265 | Draws: 0 ===
=== player 1: 4397 | player 2: 265 | Draws: 0 ===
=== player 1: 4398 | player 2: 265 | Draws: 0 ===
=== player 1: 4399 | player 2: 265 | Draws: 0 ===
=== player 1: 4400 | player 2: 265 | Draws: 0 ===
=== player 1: 4401 | player 2: 265 | Draws: 0 ===
=== player 1: 4402 | player 2: 265 | Draws: 0 ===
=== player 1: 4403 | player 2: 265 | Draws: 0 ===
=== player 1: 4404 | player 2: 265 | Draws: 0 ===
=== player 1: 4405 | player 2: 265 | Draws: 0 ===
=== player 1: 4406 | player 2: 265 | Draws: 0 ===
=== player 1: 4407 | player 2: 265 | Draws: 0 ===
=== player 1: 4408 | player 2: 265 | Draws: 0 ===
=== player 1: 4409 | player 2: 265 | Draws: 0 ===
=== player 1: 4410 | player 2: 265 | Draws: 0 ===
=== player 1: 4411 | player 2: 265 | Draws: 0 ===
=== player 1: 4412 | player 2: 265 | Draws: 0 ===
=== player 1: 4413 | player 2: 265 | Draws: 0 ===
=== player 1: 4414 | player 2: 265 | Draws: 0 ===
=== player 1: 4415 | player 2: 265 | Draws: 0 ===
=== player 1: 4416 | player 2: 265 | Draws: 0 ===
=== player 1: 4417 | player 2: 265 | Draws: 0 ===
=== player 1: 4418 | player 2: 265 | Draws: 0 ===
=== player 1: 4419 | player 2: 265 | Draws: 0 ===
=== player 1: 4420 | player 2: 265 | Draws: 0 ===
=== player 1: 4421 | player 2: 265 | Draws: 0 ===
=== player 1: 4422 | player 2: 265 | Draws: 0 ===
=== player 1: 4423 | player 2: 265 | Draws: 0 ===
=== player 1: 4424 | player 2: 265 | Draws: 0 ===
=== player 1: 4424 | player 2: 266 | Draws: 0 ===
=== player 1: 4425 | player 2: 266 | Draws: 0 ===
=== player 1: 4426 | player 2: 266 | Draws: 0 ===
=== player 1: 4427 | player 2: 266 | Draws: 0 ===
=== player 1: 4428 | player 2: 266 | Draws: 0 ===
=== player 1: 4429 | player 2: 266 | Draws: 0 ===
=== player 1: 4430 | player 2: 266 | Draws: 0 ===
=== player 1: 4431 | player 2: 266 | Draws: 0 ===
=== player 1: 4432 | player 2: 266 | Draws: 0 ===
=== player 1: 4433 | player 2: 266 | Draws: 0 ===
=== player 1: 4433 | player 2: 267 | Draws: 0 ===
=== player 1: 4434 | player 2: 267 | Draws: 0 ===
=== player 1: 4435 | player 2: 267 | Draws: 0 ===
=== player 1: 4436 | player 2: 267 | Draws: 0 ===
=== player 1: 4437 | player 2: 267 | Draws: 0 ===
=== player 1: 4438 | player 2: 267 | Draws: 0 ===
=== player 1: 4439 | player 2: 267 | Draws: 0 ===
=== player 1: 4440 | player 2: 267 | Draws: 0 ===
=== player 1: 4441 | player 2: 267 | Draws: 0 ===
=== player 1: 4442 | player 2: 267 | Draws: 0 ===
=== player 1: 4443 | player 2: 267 | Draws: 0 ===
=== player 1: 4444 | player 2: 267 | Draws: 0 ===
=== player 1: 4445 | player 2: 267 | Draws: 0 ===
=== player 1: 4446 | player 2: 267 | Draws: 0 ===
=== player 1: 4447 | player 2: 267 | Draws: 0 ===
=== player 1: 4448 | player 2: 267 | Draws: 0 ===
=== player 1: 4449 | player 2: 267 | Draws: 0 ===
=== player 1: 4450 | player 2: 267 | Draws: 0 ===
=== player 1: 4451 | player 2: 267 | Draws: 0 ===
=== player 1: 4452 | player 2: 267 | Draws: 0 ===
=== player 1: 4453 | player 2: 267 | Draws: 0 ===
=== player 1: 4454 | player 2: 267 | Draws: 0 ===
=== player 1: 4455 | player 2: 267 | Draws: 0 ===
=== player 1: 4456 | player 2: 267 | Draws: 0 ===
=== player 1: 4457 | player 2: 267 | Draws: 0 ===
=== player 1: 4458 | player 2: 267 | Draws: 0 ===
=== player 1: 4459 | player 2: 267 | Draws: 0 ===
=== player 1: 4460 | player 2: 267 | Draws: 0 ===
=== player 1: 4461 | player 2: 267 | Draws: 0 ===
=== player 1: 4462 | player 2: 267 | Draws: 0 ===
=== player 1: 4463 | player 2: 267 | Draws: 0 ===
=== player 1: 4464 | player 2: 267 | Draws: 0 ===
=== player 1: 4465 | player 2: 267 | Draws: 0 ===
=== player 1: 4466 | player 2: 267 | Draws: 0 ===
=== player 1: 4467 | player 2: 267 | Draws: 0 ===
=== player 1: 4468 | player 2: 267 | Draws: 0 ===
=== player 1: 4469 | player 2: 267 | Draws: 0 ===
=== player 1: 4470 | player 2: 267 | Draws: 0 ===
=== player 1: 4471 | player 2: 267 | Draws: 0 ===
=== player 1: 4472 | player 2: 267 | Draws: 0 ===
=== player 1: 4473 | player 2: 267 | Draws: 0 ===
=== player 1: 4474 | player 2: 267 | Draws: 0 ===
=== player 1: 4475 | player 2: 267 | Draws: 0 ===
=== player 1: 4476 | player 2: 267 | Draws: 0 ===
=== player 1: 4476 | player 2: 268 | Draws: 0 ===
=== player 1: 4477 | player 2: 268 | Draws: 0 ===
=== player 1: 4478 | player 2: 268 | Draws: 0 ===
=== player 1: 4479 | player 2: 268 | Draws: 0 ===
=== player 1: 4480 | player 2: 268 | Draws: 0 ===
=== player 1: 4481 | player 2: 268 | Draws: 0 ===
=== player 1: 4482 | player 2: 268 | Draws: 0 ===
=== player 1: 4483 | player 2: 268 | Draws: 0 ===
=== player 1: 4484 | player 2: 268 | Draws: 0 ===
=== player 1: 4485 | player 2: 268 | Draws: 0 ===
=== player 1: 4486 | player 2: 268 | Draws: 0 ===
=== player 1: 4487 | player 2: 268 | Draws: 0 ===
=== player 1: 4487 | player 2: 269 | Draws: 0 ===
=== player 1: 4488 | player 2: 269 | Draws: 0 ===
=== player 1: 4489 | player 2: 269 | Draws: 0 ===
=== player 1: 4490 | player 2: 269 | Draws: 0 ===
=== player 1: 4491 | player 2: 269 | Draws: 0 ===
=== player 1: 4492 | player 2: 269 | Draws: 0 ===
=== player 1: 4493 | player 2: 269 | Draws: 0 ===
=== player 1: 4494 | player 2: 269 | Draws: 0 ===
=== player 1: 4494 | player 2: 270 | Draws: 0 ===
=== player 1: 4495 | player 2: 270 | Draws: 0 ===
=== player 1: 4496 | player 2: 270 | Draws: 0 ===
=== player 1: 4497 | player 2: 270 | Draws: 0 ===
=== player 1: 4497 | player 2: 271 | Draws: 0 ===
=== player 1: 4498 | player 2: 271 | Draws: 0 ===
=== player 1: 4499 | player 2: 271 | Draws: 0 ===
=== player 1: 4500 | player 2: 271 | Draws: 0 ===
=== player 1: 4500 | player 2: 272 | Draws: 0 ===
=== player 1: 4501 | player 2: 272 | Draws: 0 ===
=== player 1: 4502 | player 2: 272 | Draws: 0 ===
=== player 1: 4503 | player 2: 272 | Draws: 0 ===
=== player 1: 4504 | player 2: 272 | Draws: 0 ===
=== player 1: 4505 | player 2: 272 | Draws: 0 ===
=== player 1: 4506 | player 2: 272 | Draws: 0 ===
=== player 1: 4507 | player 2: 272 | Draws: 0 ===
=== player 1: 4508 | player 2: 272 | Draws: 0 ===
=== player 1: 4509 | player 2: 272 | Draws: 0 ===
=== player 1: 4510 | player 2: 272 | Draws: 0 ===
=== player 1: 4511 | player 2: 272 | Draws: 0 ===
=== player 1: 4512 | player 2: 272 | Draws: 0 ===
=== player 1: 4513 | player 2: 272 | Draws: 0 ===
=== player 1: 4514 | player 2: 272 | Draws: 0 ===
=== player 1: 4515 | player 2: 272 | Draws: 0 ===
=== player 1: 4516 | player 2: 272 | Draws: 0 ===
=== player 1: 4517 | player 2: 272 | Draws: 0 ===
=== player 1: 4518 | player 2: 272 | Draws: 0 ===
=== player 1: 4519 | player 2: 272 | Draws: 0 ===
=== player 1: 4520 | player 2: 272 | Draws: 0 ===
=== player 1: 4521 | player 2: 272 | Draws: 0 ===
=== player 1: 4522 | player 2: 272 | Draws: 0 ===
=== player 1: 4523 | player 2: 272 | Draws: 0 ===
=== player 1: 4524 | player 2: 272 | Draws: 0 ===
=== player 1: 4525 | player 2: 272 | Draws: 0 ===
=== player 1: 4526 | player 2: 272 | Draws: 0 ===
=== player 1: 4527 | player 2: 272 | Draws: 0 ===
=== player 1: 4528 | player 2: 272 | Draws: 0 ===
=== player 1: 4529 | player 2: 272 | Draws: 0 ===
=== player 1: 4530 | player 2: 272 | Draws: 0 ===
=== player 1: 4531 | player 2: 272 | Draws: 0 ===
=== player 1: 4532 | player 2: 272 | Draws: 0 ===
=== player 1: 4533 | player 2: 272 | Draws: 0 ===
=== player 1: 4534 | player 2: 272 | Draws: 0 ===
=== player 1: 4535 | player 2: 272 | Draws: 0 ===
=== player 1: 4536 | player 2: 272 | Draws: 0 ===
=== player 1: 4537 | player 2: 272 | Draws: 0 ===
=== player 1: 4538 | player 2: 272 | Draws: 0 ===
=== player 1: 4538 | player 2: 273 | Draws: 0 ===
=== player 1: 4539 | player 2: 273 | Draws: 0 ===
=== player 1: 4540 | player 2: 273 | Draws: 0 ===
=== player 1: 4541 | player 2: 273 | Draws: 0 ===
=== player 1: 4542 | player 2: 273 | Draws: 0 ===
=== player 1: 4543 | player 2: 273 | Draws: 0 ===
=== player 1: 4544 | player 2: 273 | Draws: 0 ===
=== player 1: 4545 | player 2: 273 | Draws: 0 ===
=== player 1: 4546 | player 2: 273 | Draws: 0 ===
=== player 1: 4547 | player 2: 273 | Draws: 0 ===
=== player 1: 4548 | player 2: 273 | Draws: 0 ===
=== player 1: 4549 | player 2: 273 | Draws: 0 ===
=== player 1: 4550 | player 2: 273 | Draws: 0 ===
=== player 1: 4551 | player 2: 273 | Draws: 0 ===
=== player 1: 4552 | player 2: 273 | Draws: 0 ===
=== player 1: 4552 | player 2: 274 | Draws: 0 ===
=== player 1: 4553 | player 2: 274 | Draws: 0 ===
=== player 1: 4554 | player 2: 274 | Draws: 0 ===
=== player 1: 4555 | player 2: 274 | Draws: 0 ===
=== player 1: 4556 | player 2: 274 | Draws: 0 ===
=== player 1: 4557 | player 2: 274 | Draws: 0 ===
=== player 1: 4558 | player 2: 274 | Draws: 0 ===
=== player 1: 4559 | player 2: 274 | Draws: 0 ===
=== player 1: 4560 | player 2: 274 | Draws: 0 ===
=== player 1: 4561 | player 2: 274 | Draws: 0 ===
=== player 1: 4562 | player 2: 274 | Draws: 0 ===
=== player 1: 4563 | player 2: 274 | Draws: 0 ===
=== player 1: 4564 | player 2: 274 | Draws: 0 ===
=== player 1: 4565 | player 2: 274 | Draws: 0 ===
=== player 1: 4566 | player 2: 274 | Draws: 0 ===
=== player 1: 4567 | player 2: 274 | Draws: 0 ===
=== player 1: 4568 | player 2: 274 | Draws: 0 ===
=== player 1: 4569 | player 2: 274 | Draws: 0 ===
=== player 1: 4570 | player 2: 274 | Draws: 0 ===
=== player 1: 4571 | player 2: 274 | Draws: 0 ===
=== player 1: 4571 | player 2: 275 | Draws: 0 ===
=== player 1: 4572 | player 2: 275 | Draws: 0 ===
=== player 1: 4573 | player 2: 275 | Draws: 0 ===
=== player 1: 4574 | player 2: 275 | Draws: 0 ===
=== player 1: 4575 | player 2: 275 | Draws: 0 ===
=== player 1: 4576 | player 2: 275 | Draws: 0 ===
=== player 1: 4577 | player 2: 275 | Draws: 0 ===
=== player 1: 4578 | player 2: 275 | Draws: 0 ===
=== player 1: 4579 | player 2: 275 | Draws: 0 ===
=== player 1: 4580 | player 2: 275 | Draws: 0 ===
=== player 1: 4581 | player 2: 275 | Draws: 0 ===
=== player 1: 4582 | player 2: 275 | Draws: 0 ===
=== player 1: 4583 | player 2: 275 | Draws: 0 ===
=== player 1: 4584 | player 2: 275 | Draws: 0 ===
=== player 1: 4585 | player 2: 275 | Draws: 0 ===
=== player 1: 4586 | player 2: 275 | Draws: 0 ===
=== player 1: 4587 | player 2: 275 | Draws: 0 ===
=== player 1: 4588 | player 2: 275 | Draws: 0 ===
=== player 1: 4588 | player 2: 276 | Draws: 0 ===
=== player 1: 4589 | player 2: 276 | Draws: 0 ===
=== player 1: 4590 | player 2: 276 | Draws: 0 ===
=== player 1: 4591 | player 2: 276 | Draws: 0 ===
=== player 1: 4592 | player 2: 276 | Draws: 0 ===
=== player 1: 4593 | player 2: 276 | Draws: 0 ===
=== player 1: 4594 | player 2: 276 | Draws: 0 ===
=== player 1: 4595 | player 2: 276 | Draws: 0 ===
=== player 1: 4596 | player 2: 276 | Draws: 0 ===
=== player 1: 4597 | player 2: 276 | Draws: 0 ===
=== player 1: 4598 | player 2: 276 | Draws: 0 ===
=== player 1: 4599 | player 2: 276 | Draws: 0 ===
=== player 1: 4600 | player 2: 276 | Draws: 0 ===
=== player 1: 4601 | player 2: 276 | Draws: 0 ===
=== player 1: 4602 | player 2: 276 | Draws: 0 ===
=== player 1: 4603 | player 2: 276 | Draws: 0 ===
=== player 1: 4604 | player 2: 276 | Draws: 0 ===
=== player 1: 4605 | player 2: 276 | Draws: 0 ===
=== player 1: 4606 | player 2: 276 | Draws: 0 ===
=== player 1: 4607 | player 2: 276 | Draws: 0 ===
=== player 1: 4608 | player 2: 276 | Draws: 0 ===
=== player 1: 4609 | player 2: 276 | Draws: 0 ===
=== player 1: 4609 | player 2: 277 | Draws: 0 ===
=== player 1: 4610 | player 2: 277 | Draws: 0 ===
=== player 1: 4611 | player 2: 277 | Draws: 0 ===
=== player 1: 4612 | player 2: 277 | Draws: 0 ===
=== player 1: 4613 | player 2: 277 | Draws: 0 ===
=== player 1: 4613 | player 2: 278 | Draws: 0 ===
=== player 1: 4614 | player 2: 278 | Draws: 0 ===
=== player 1: 4615 | player 2: 278 | Draws: 0 ===
=== player 1: 4616 | player 2: 278 | Draws: 0 ===
=== player 1: 4617 | player 2: 278 | Draws: 0 ===
=== player 1: 4617 | player 2: 279 | Draws: 0 ===
=== player 1: 4618 | player 2: 279 | Draws: 0 ===
=== player 1: 4619 | player 2: 279 | Draws: 0 ===
=== player 1: 4620 | player 2: 279 | Draws: 0 ===
